month,DATA_YEAR,fips,OFFENSE_CATEGORY_NAME,violent_crime,crime_count,population,crime_rate
DEC,2019,08001,Arson,1,4,466854,0.8567989135789776
DEC,2019,08001,Assault Offenses,1,300,466854,64.25991851842332
DEC,2019,08001,Burglary/Breaking & Entering,1,96,466854,20.563173925895462
DEC,2019,08001,Counterfeiting/Forgery,0,32,466854,6.854391308631821
DEC,2019,08001,Destruction/Damage/Vandalism of Property,0,254,466854,54.40673101226507
DEC,2019,08001,Destruction/Damage/Vandalism of Property,1,26,466854,5.569192938263354
DEC,2019,08001,Drug/Narcotic Offenses,0,225,466854,48.19493888881749
DEC,2019,08001,Drug/Narcotic Offenses,1,5,466854,1.070998641973722
DEC,2019,08001,Embezzlement,0,3,466854,0.6425991851842332
DEC,2019,08001,Extortion/Blackmail,0,3,466854,0.6425991851842332
DEC,2019,08001,Fraud Offenses,0,99,466854,21.205773111079697
DEC,2019,08001,Fraud Offenses,1,2,466854,0.4283994567894888
DEC,2019,08001,Homicide Offenses,1,5,466854,1.070998641973722
DEC,2019,08001,Kidnapping/Abduction,1,9,466854,1.9277975555526994
DEC,2019,08001,Larceny/Theft Offenses,0,944,466854,202.2045436046387
DEC,2019,08001,Larceny/Theft Offenses,1,6,466854,1.2851983703684664
DEC,2019,08001,Motor Vehicle Theft,0,264,466854,56.54872829621252
DEC,2019,08001,Motor Vehicle Theft,1,7,466854,1.4993980987632107
DEC,2019,08001,Pornography/Obscene Material,0,3,466854,0.6425991851842332
DEC,2019,08001,Robbery,1,17,466854,3.641395382710655
DEC,2019,08001,Sex Offenses,1,31,466854,6.640191580237076
DEC,2019,08001,"Sex Offenses, Non-forcible",1,4,466854,0.8567989135789776
DEC,2019,08001,Stolen Property Offenses,0,12,466854,2.570396740736933
DEC,2019,08001,Stolen Property Offenses,1,1,466854,0.2141997283947444
DEC,2019,08001,Weapon Law Violations,0,35,466854,7.496990493816053
DEC,2019,08001,Weapon Law Violations,1,6,466854,1.2851983703684664
DEC,2019,08005,Animal Cruelty,1,3,658643,0.45548195304588374
DEC,2019,08005,Arson,1,10,658643,1.5182731768196125
DEC,2019,08005,Assault Offenses,1,527,658643,80.01299641839357
DEC,2019,08005,Burglary/Breaking & Entering,1,208,658643,31.58008207784794
DEC,2019,08005,Counterfeiting/Forgery,0,53,658643,8.046847837143945
DEC,2019,08005,Counterfeiting/Forgery,1,0,658643,0.0
DEC,2019,08005,Destruction/Damage/Vandalism of Property,0,382,658643,57.9980353545092
DEC,2019,08005,Destruction/Damage/Vandalism of Property,1,25,658643,3.795682942049031
DEC,2019,08005,Drug/Narcotic Offenses,0,155,658643,23.533234240703994
DEC,2019,08005,Drug/Narcotic Offenses,1,5,658643,0.7591365884098062
DEC,2019,08005,Embezzlement,0,16,658643,2.42923708291138
DEC,2019,08005,Extortion/Blackmail,0,12,658643,1.821927812183535
DEC,2019,08005,Fraud Offenses,0,204,658643,30.97277280712009
DEC,2019,08005,Fraud Offenses,1,3,658643,0.45548195304588374
DEC,2019,08005,Homicide Offenses,1,7,658643,1.0627912237737287
DEC,2019,08005,Human Trafficking,1,1,658643,0.15182731768196125
DEC,2019,08005,Kidnapping/Abduction,1,8,658643,1.21461854145569
DEC,2019,08005,Larceny/Theft Offenses,0,1134,658643,172.17217825134406
DEC,2019,08005,Larceny/Theft Offenses,1,21,658643,3.1883736713211857
DEC,2019,08005,Motor Vehicle Theft,0,329,658643,49.951187517365256
DEC,2019,08005,Motor Vehicle Theft,1,9,658643,1.3664458591376512
DEC,2019,08005,Pornography/Obscene Material,0,13,658643,1.9737551298654963
DEC,2019,08005,Prostitution Offenses,1,1,658643,0.15182731768196125
DEC,2019,08005,Robbery,1,64,658643,9.71694833164552
DEC,2019,08005,Sex Offenses,1,50,658643,7.591365884098062
DEC,2019,08005,"Sex Offenses, Non-forcible",1,2,658643,0.3036546353639225
DEC,2019,08005,Stolen Property Offenses,0,21,658643,3.1883736713211857
DEC,2019,08005,Stolen Property Offenses,1,0,658643,0.0
DEC,2019,08005,Weapon Law Violations,0,49,658643,7.439538566416101
DEC,2019,08005,Weapon Law Violations,1,1,658643,0.15182731768196125
DEC,2019,08013,Animal Cruelty,1,8,317073,2.5230782816575363
DEC,2019,08013,Arson,1,4,317073,1.2615391408287682
DEC,2019,08013,Assault Offenses,1,155,317073,48.88464170711476
DEC,2019,08013,Bribery,0,1,317073,0.31538478520719204
DEC,2019,08013,Burglary/Breaking & Entering,1,64,317073,20.18462625326029
DEC,2019,08013,Counterfeiting/Forgery,0,13,317073,4.100002207693497
DEC,2019,08013,Destruction/Damage/Vandalism of Property,0,153,317073,48.25387213670038
DEC,2019,08013,Destruction/Damage/Vandalism of Property,1,19,317073,5.992310918936648
DEC,2019,08013,Drug/Narcotic Offenses,0,60,317073,18.92308711243152
DEC,2019,08013,Drug/Narcotic Offenses,1,3,317073,0.946154355621576
DEC,2019,08013,Extortion/Blackmail,0,2,317073,0.6307695704143841
DEC,2019,08013,Fraud Offenses,0,61,317073,19.238471897638714
DEC,2019,08013,Fraud Offenses,1,1,317073,0.31538478520719204
DEC,2019,08013,Kidnapping/Abduction,1,8,317073,2.5230782816575363
DEC,2019,08013,Larceny/Theft Offenses,0,451,317073,142.2385381284436
DEC,2019,08013,Larceny/Theft Offenses,1,3,317073,0.946154355621576
DEC,2019,08013,Motor Vehicle Theft,0,43,317073,13.561545763909256
DEC,2019,08013,Motor Vehicle Theft,1,1,317073,0.31538478520719204
DEC,2019,08013,Pornography/Obscene Material,0,4,317073,1.2615391408287682
DEC,2019,08013,Prostitution Offenses,0,1,317073,0.31538478520719204
DEC,2019,08013,Robbery,1,3,317073,0.946154355621576
DEC,2019,08013,Sex Offenses,1,16,317073,5.046156563315073
DEC,2019,08013,Stolen Property Offenses,0,3,317073,0.946154355621576
DEC,2019,08013,Weapon Law Violations,0,4,317073,1.2615391408287682
DEC,2019,08013,Weapon Law Violations,1,1,317073,0.31538478520719204
DEC,2019,08014,Assault Offenses,1,11,70798,15.537162066725049
DEC,2019,08014,Burglary/Breaking & Entering,1,18,70798,25.424447018277352
DEC,2019,08014,Counterfeiting/Forgery,0,5,70798,7.062346393965932
DEC,2019,08014,Destruction/Damage/Vandalism of Property,0,35,70798,49.436424757761515
DEC,2019,08014,Destruction/Damage/Vandalism of Property,1,2,70798,2.8249385575863726
DEC,2019,08014,Drug/Narcotic Offenses,0,23,70798,32.48679341224329
DEC,2019,08014,Drug/Narcotic Offenses,1,0,70798,0.0
DEC,2019,08014,Fraud Offenses,0,15,70798,21.187039181897795
DEC,2019,08014,Fraud Offenses,1,0,70798,0.0
DEC,2019,08014,Kidnapping/Abduction,1,1,70798,1.4124692787931863
DEC,2019,08014,Larceny/Theft Offenses,0,139,70798,196.33322975225286
DEC,2019,08014,Larceny/Theft Offenses,1,1,70798,1.4124692787931863
DEC,2019,08014,Motor Vehicle Theft,0,15,70798,21.187039181897795
DEC,2019,08014,Robbery,1,2,70798,2.8249385575863726
DEC,2019,08014,Sex Offenses,1,1,70798,1.4124692787931863
DEC,2019,08014,Stolen Property Offenses,0,4,70798,5.649877115172745
DEC,2019,08014,Stolen Property Offenses,1,1,70798,1.4124692787931863
DEC,2019,08014,Weapon Law Violations,0,2,70798,2.8249385575863726
DEC,2019,08031,Animal Cruelty,1,2,728941,0.27437062807552326
DEC,2019,08031,Arson,1,8,728941,1.097482512302093
DEC,2019,08031,Assault Offenses,1,644,728941,88.34734224031848
DEC,2019,08031,Bribery,0,1,728941,0.13718531403776163
DEC,2019,08031,Burglary/Breaking & Entering,1,325,728941,44.58522706227253
DEC,2019,08031,Counterfeiting/Forgery,0,22,728941,3.0180769088307557
DEC,2019,08031,Counterfeiting/Forgery,1,0,728941,0.0
DEC,2019,08031,Destruction/Damage/Vandalism of Property,0,407,728941,55.83442281336898
DEC,2019,08031,Destruction/Damage/Vandalism of Property,1,16,728941,2.194965024604186
DEC,2019,08031,Drug/Narcotic Offenses,0,325,728941,44.58522706227253
DEC,2019,08031,Drug/Narcotic Offenses,1,2,728941,0.27437062807552326
DEC,2019,08031,Embezzlement,0,4,728941,0.5487412561510465
DEC,2019,08031,Extortion/Blackmail,0,6,728941,0.8231118842265698
DEC,2019,08031,Fraud Offenses,0,123,728941,16.87379362664468
DEC,2019,08031,Fraud Offenses,1,1,728941,0.13718531403776163
DEC,2019,08031,Homicide Offenses,1,3,728941,0.4115559421132849
DEC,2019,08031,Kidnapping/Abduction,1,15,728941,2.0577797105664244
DEC,2019,08031,Larceny/Theft Offenses,0,1462,728941,200.5649291232075
DEC,2019,08031,Larceny/Theft Offenses,1,2,728941,0.27437062807552326
DEC,2019,08031,Motor Vehicle Theft,0,497,728941,68.18110107676753
DEC,2019,08031,Motor Vehicle Theft,1,1,728941,0.13718531403776163
DEC,2019,08031,Pornography/Obscene Material,0,5,728941,0.6859265701888082
DEC,2019,08031,Prostitution Offenses,0,10,728941,1.3718531403776164
DEC,2019,08031,Robbery,1,97,728941,13.306975461662876
DEC,2019,08031,Sex Offenses,1,104,728941,14.267272659927208
DEC,2019,08031,"Sex Offenses, Non-forcible",1,1,728941,0.13718531403776163
DEC,2019,08031,Stolen Property Offenses,0,38,728941,5.213041933434942
DEC,2019,08031,Stolen Property Offenses,1,0,728941,0.0
DEC,2019,08031,Weapon Law Violations,0,122,728941,16.73660831260692
DEC,2019,08031,Weapon Law Violations,1,1,728941,0.13718531403776163
DEC,2019,08035,Animal Cruelty,1,1,346845,0.2883132234859952
DEC,2019,08035,Arson,1,1,346845,0.2883132234859952
DEC,2019,08035,Assault Offenses,1,89,346845,25.659876890253567
DEC,2019,08035,Bribery,0,2,346845,0.5766264469719904
DEC,2019,08035,Burglary/Breaking & Entering,1,29,346845,8.36108348109386
DEC,2019,08035,Counterfeiting/Forgery,0,8,346845,2.3065057878879616
DEC,2019,08035,Counterfeiting/Forgery,1,1,346845,0.2883132234859952
DEC,2019,08035,Destruction/Damage/Vandalism of Property,0,78,346845,22.488431431907625
DEC,2019,08035,Destruction/Damage/Vandalism of Property,1,24,346845,6.919517363663885
DEC,2019,08035,Drug/Narcotic Offenses,0,41,346845,11.820842162925803
DEC,2019,08035,Drug/Narcotic Offenses,1,0,346845,0.0
DEC,2019,08035,Embezzlement,0,2,346845,0.5766264469719904
DEC,2019,08035,Extortion/Blackmail,0,4,346845,1.1532528939439808
DEC,2019,08035,Extortion/Blackmail,1,1,346845,0.2883132234859952
DEC,2019,08035,Fraud Offenses,0,88,346845,25.371563666767578
DEC,2019,08035,Fraud Offenses,1,1,346845,0.2883132234859952
DEC,2019,08035,Kidnapping/Abduction,1,4,346845,1.1532528939439808
DEC,2019,08035,Larceny/Theft Offenses,0,377,346845,108.69408525422017
DEC,2019,08035,Larceny/Theft Offenses,1,9,346845,2.5948190113739567
DEC,2019,08035,Motor Vehicle Theft,0,20,346845,5.7662644697199035
DEC,2019,08035,Motor Vehicle Theft,1,1,346845,0.2883132234859952
DEC,2019,08035,Pornography/Obscene Material,0,7,346845,2.0181925644019665
DEC,2019,08035,Robbery,1,2,346845,0.5766264469719904
DEC,2019,08035,Sex Offenses,1,12,346845,3.4597586818319424
DEC,2019,08035,Stolen Property Offenses,0,2,346845,0.5766264469719904
DEC,2019,08035,Weapon Law Violations,0,9,346845,2.5948190113739567
DEC,2019,08035,Weapon Law Violations,1,1,346845,0.2883132234859952
DEC,2019,08059,Animal Cruelty,1,1,536249,0.18648053422943447
DEC,2019,08059,Assault Offenses,1,59,536249,11.002351519536633
DEC,2019,08059,Burglary/Breaking & Entering,1,34,536249,6.340338163800771
DEC,2019,08059,Counterfeiting/Forgery,0,10,536249,1.8648053422943445
DEC,2019,08059,Destruction/Damage/Vandalism of Property,0,55,536249,10.256429382618895
DEC,2019,08059,Destruction/Damage/Vandalism of Property,1,1,536249,0.18648053422943447
DEC,2019,08059,Drug/Narcotic Offenses,0,35,536249,6.5268186980302065
DEC,2019,08059,Embezzlement,0,2,536249,0.37296106845886895
DEC,2019,08059,Fraud Offenses,0,37,536249,6.899779766489075
DEC,2019,08059,Larceny/Theft Offenses,0,307,536249,57.249524008436374
DEC,2019,08059,Larceny/Theft Offenses,1,2,536249,0.37296106845886895
DEC,2019,08059,Motor Vehicle Theft,0,43,536249,8.01866297186568
DEC,2019,08059,Robbery,1,5,536249,0.9324026711471722
DEC,2019,08059,Sex Offenses,1,4,536249,0.7459221369177379
DEC,2019,08059,Stolen Property Offenses,0,2,536249,0.37296106845886895
DEC,2019,08059,Weapon Law Violations,0,5,536249,0.9324026711471722
DEC,2019,08059,Weapon Law Violations,1,0,536249,0.0
DEC,2020,08001,Animal Cruelty,1,11,470626,2.337312430677438
DEC,2020,08001,Arson,1,4,470626,0.8499317929736138
DEC,2020,08001,Assault Offenses,1,283,470626,60.132674352883186
DEC,2020,08001,Burglary/Breaking & Entering,1,113,470626,24.01057315150459
DEC,2020,08001,Counterfeiting/Forgery,0,26,470626,5.52455665432849
DEC,2020,08001,Destruction/Damage/Vandalism of Property,0,301,470626,63.95736742126444
DEC,2020,08001,Destruction/Damage/Vandalism of Property,1,33,470626,7.011937292032314
DEC,2020,08001,Drug/Narcotic Offenses,0,95,470626,20.18588008312333
DEC,2020,08001,Drug/Narcotic Offenses,1,3,470626,0.6374488447302105
DEC,2020,08001,Embezzlement,0,2,470626,0.4249658964868069
DEC,2020,08001,Extortion/Blackmail,0,3,470626,0.6374488447302105
DEC,2020,08001,Fraud Offenses,0,332,470626,70.54433881680995
DEC,2020,08001,Fraud Offenses,1,2,470626,0.4249658964868069
DEC,2020,08001,Homicide Offenses,1,2,470626,0.4249658964868069
DEC,2020,08001,Kidnapping/Abduction,1,8,470626,1.6998635859472275
DEC,2020,08001,Larceny/Theft Offenses,0,904,470626,192.08458521203673
DEC,2020,08001,Larceny/Theft Offenses,1,10,470626,2.1248294824340346
DEC,2020,08001,Motor Vehicle Theft,0,364,470626,77.34379316059886
DEC,2020,08001,Motor Vehicle Theft,1,5,470626,1.0624147412170173
DEC,2020,08001,Pornography/Obscene Material,0,6,470626,1.274897689460421
DEC,2020,08001,Pornography/Obscene Material,1,1,470626,0.21248294824340344
DEC,2020,08001,Robbery,1,33,470626,7.011937292032314
DEC,2020,08001,Sex Offenses,1,46,470626,9.77421561919656
DEC,2020,08001,Stolen Property Offenses,0,15,470626,3.1872442236510525
DEC,2020,08001,Stolen Property Offenses,1,0,470626,0.0
DEC,2020,08001,Weapon Law Violations,0,43,470626,9.136766774466349
DEC,2020,08001,Weapon Law Violations,1,3,470626,0.6374488447302105
DEC,2020,08005,Animal Cruelty,1,1,662112,0.1510318495964429
DEC,2020,08005,Arson,1,22,662112,3.322700691121744
DEC,2020,08005,Assault Offenses,1,505,662112,76.27108404620367
DEC,2020,08005,Burglary/Breaking & Entering,1,225,662112,33.98216615919966
DEC,2020,08005,Counterfeiting/Forgery,0,21,662112,3.171668841525301
DEC,2020,08005,Destruction/Damage/Vandalism of Property,0,430,662112,64.94369532647045
DEC,2020,08005,Destruction/Damage/Vandalism of Property,1,52,662112,7.853656179015031
DEC,2020,08005,Drug/Narcotic Offenses,0,58,662112,8.759847276593689
DEC,2020,08005,Drug/Narcotic Offenses,1,2,662112,0.3020636991928858
DEC,2020,08005,Embezzlement,0,10,662112,1.510318495964429
DEC,2020,08005,Extortion/Blackmail,0,3,662112,0.45309554878932873
DEC,2020,08005,Fraud Offenses,0,852,662112,128.67913585616935
DEC,2020,08005,Fraud Offenses,1,2,662112,0.3020636991928858
DEC,2020,08005,Homicide Offenses,1,2,662112,0.3020636991928858
DEC,2020,08005,Human Trafficking,1,1,662112,0.1510318495964429
DEC,2020,08005,Kidnapping/Abduction,1,22,662112,3.322700691121744
DEC,2020,08005,Larceny/Theft Offenses,0,1143,662112,172.62940408873422
DEC,2020,08005,Larceny/Theft Offenses,1,26,662112,3.9268280895075156
DEC,2020,08005,Motor Vehicle Theft,0,626,662112,94.54593784737325
DEC,2020,08005,Motor Vehicle Theft,1,12,662112,1.812382195157315
DEC,2020,08005,Pornography/Obscene Material,0,11,662112,1.661350345560872
DEC,2020,08005,Robbery,1,81,662112,12.233579817311874
DEC,2020,08005,Sex Offenses,1,66,662112,9.968102073365232
DEC,2020,08005,Stolen Property Offenses,0,16,662112,2.4165095935430863
DEC,2020,08005,Stolen Property Offenses,1,0,662112,0.0
DEC,2020,08005,Weapon Law Violations,0,48,662112,7.24952878062926
DEC,2020,08005,Weapon Law Violations,1,7,662112,1.0572229471751002
DEC,2020,08013,Animal Cruelty,1,6,315516,1.9016468261514472
DEC,2020,08013,Arson,1,4,315516,1.2677645507676314
DEC,2020,08013,Assault Offenses,1,163,315516,51.661405443780986
DEC,2020,08013,Burglary/Breaking & Entering,1,94,315516,29.792466943039337
DEC,2020,08013,Counterfeiting/Forgery,0,12,315516,3.8032936523028944
DEC,2020,08013,Counterfeiting/Forgery,1,0,315516,0.0
DEC,2020,08013,Destruction/Damage/Vandalism of Property,0,143,315516,45.32258268994283
DEC,2020,08013,Destruction/Damage/Vandalism of Property,1,27,315516,8.557410717681512
DEC,2020,08013,Drug/Narcotic Offenses,0,23,315516,7.28964616691388
DEC,2020,08013,Drug/Narcotic Offenses,1,1,315516,0.31694113769190785
DEC,2020,08013,Embezzlement,0,0,315516,0.0
DEC,2020,08013,Extortion/Blackmail,0,6,315516,1.9016468261514472
DEC,2020,08013,Extortion/Blackmail,1,0,315516,0.0
DEC,2020,08013,Fraud Offenses,0,388,315516,122.97316142446024
DEC,2020,08013,Fraud Offenses,1,3,315516,0.9508234130757236
DEC,2020,08013,Homicide Offenses,1,1,315516,0.31694113769190785
DEC,2020,08013,Kidnapping/Abduction,1,6,315516,1.9016468261514472
DEC,2020,08013,Larceny/Theft Offenses,0,442,315516,140.08798285982328
DEC,2020,08013,Larceny/Theft Offenses,1,4,315516,1.2677645507676314
DEC,2020,08013,Motor Vehicle Theft,0,73,315516,23.136703051509276
DEC,2020,08013,Motor Vehicle Theft,1,3,315516,0.9508234130757236
DEC,2020,08013,Pornography/Obscene Material,0,3,315516,0.9508234130757236
DEC,2020,08013,Prostitution Offenses,0,2,315516,0.6338822753838157
DEC,2020,08013,Robbery,1,8,315516,2.535529101535263
DEC,2020,08013,Sex Offenses,1,17,315516,5.387999340762433
DEC,2020,08013,"Sex Offenses, Non-forcible",1,1,315516,0.31694113769190785
DEC,2020,08013,Stolen Property Offenses,0,1,315516,0.31694113769190785
DEC,2020,08013,Weapon Law Violations,0,4,315516,1.2677645507676314
DEC,2020,08013,Weapon Law Violations,1,1,315516,0.31694113769190785
DEC,2020,08014,Arson,1,3,71795,4.178563966850059
DEC,2020,08014,Assault Offenses,1,14,71795,19.49996517863361
DEC,2020,08014,Bribery,0,0,71795,0.0
DEC,2020,08014,Burglary/Breaking & Entering,1,18,71795,25.071383801100353
DEC,2020,08014,Counterfeiting/Forgery,0,4,71795,5.571418622466746
DEC,2020,08014,Destruction/Damage/Vandalism of Property,0,42,71795,58.499895535900826
DEC,2020,08014,Destruction/Damage/Vandalism of Property,1,5,71795,6.964273278083432
DEC,2020,08014,Drug/Narcotic Offenses,0,9,71795,12.535691900550177
DEC,2020,08014,Drug/Narcotic Offenses,1,1,71795,1.3928546556166865
DEC,2020,08014,Fraud Offenses,0,16,71795,22.285674489866985
DEC,2020,08014,Fraud Offenses,1,0,71795,0.0
DEC,2020,08014,Kidnapping/Abduction,1,1,71795,1.3928546556166865
DEC,2020,08014,Larceny/Theft Offenses,0,137,71795,190.82108781948605
DEC,2020,08014,Larceny/Theft Offenses,1,0,71795,0.0
DEC,2020,08014,Motor Vehicle Theft,0,23,71795,32.035657079183785
DEC,2020,08014,Motor Vehicle Theft,1,1,71795,1.3928546556166865
DEC,2020,08014,Robbery,1,2,71795,2.785709311233373
DEC,2020,08014,Sex Offenses,1,4,71795,5.571418622466746
DEC,2020,08014,Stolen Property Offenses,0,1,71795,1.3928546556166865
DEC,2020,08014,Weapon Law Violations,0,4,71795,5.571418622466746
DEC,2020,08014,Weapon Law Violations,1,0,71795,0.0
DEC,2020,08031,Animal Cruelty,1,2,737709,0.27110961097126374
DEC,2020,08031,Arson,1,6,737709,0.8133288329137912
DEC,2020,08031,Assault Offenses,1,650,737709,88.11062356566072
DEC,2020,08031,Burglary/Breaking & Entering,1,501,737709,67.91295754830156
DEC,2020,08031,Counterfeiting/Forgery,0,12,737709,1.6266576658275824
DEC,2020,08031,Destruction/Damage/Vandalism of Property,0,670,737709,90.82171967537336
DEC,2020,08031,Destruction/Damage/Vandalism of Property,1,14,737709,1.8977672767988463
DEC,2020,08031,Drug/Narcotic Offenses,0,188,737709,25.484303431298795
DEC,2020,08031,Drug/Narcotic Offenses,1,3,737709,0.4066644164568956
DEC,2020,08031,Embezzlement,0,3,737709,0.4066644164568956
DEC,2020,08031,Extortion/Blackmail,0,4,737709,0.5422192219425275
DEC,2020,08031,Extortion/Blackmail,1,2,737709,0.27110961097126374
DEC,2020,08031,Fraud Offenses,0,815,737709,110.47716647078997
DEC,2020,08031,Fraud Offenses,1,0,737709,0.0
DEC,2020,08031,Homicide Offenses,1,6,737709,0.8133288329137912
DEC,2020,08031,Human Trafficking,1,1,737709,0.13555480548563187
DEC,2020,08031,Kidnapping/Abduction,1,10,737709,1.3555480548563186
DEC,2020,08031,Larceny/Theft Offenses,0,2098,737709,284.39398190885566
DEC,2020,08031,Larceny/Theft Offenses,1,5,737709,0.6777740274281593
DEC,2020,08031,Motor Vehicle Theft,0,952,737709,129.04817482232153
DEC,2020,08031,Motor Vehicle Theft,1,4,737709,0.5422192219425275
DEC,2020,08031,Prostitution Offenses,0,1,737709,0.13555480548563187
DEC,2020,08031,Robbery,1,108,737709,14.63991899244824
DEC,2020,08031,Sex Offenses,1,83,737709,11.251048855307445
DEC,2020,08031,"Sex Offenses, Non-forcible",1,1,737709,0.13555480548563187
DEC,2020,08031,Stolen Property Offenses,0,73,737709,9.895500800451128
DEC,2020,08031,Stolen Property Offenses,1,0,737709,0.0
DEC,2020,08031,Weapon Law Violations,0,150,737709,20.33322082284478
DEC,2020,08031,Weapon Law Violations,1,4,737709,0.5422192219425275
DEC,2020,08035,Arson,1,2,354763,0.5637566488049769
DEC,2020,08035,Assault Offenses,1,86,354763,24.241535898614003
DEC,2020,08035,Bribery,0,1,354763,0.28187832440248844
DEC,2020,08035,Burglary/Breaking & Entering,1,34,354763,9.583863029684606
DEC,2020,08035,Counterfeiting/Forgery,0,7,354763,1.973148270817419
DEC,2020,08035,Destruction/Damage/Vandalism of Property,0,102,354763,28.751589089053816
DEC,2020,08035,Destruction/Damage/Vandalism of Property,1,18,354763,5.073809839244792
DEC,2020,08035,Drug/Narcotic Offenses,0,37,354763,10.429498002892071
DEC,2020,08035,Drug/Narcotic Offenses,1,1,354763,0.28187832440248844
DEC,2020,08035,Embezzlement,0,2,354763,0.5637566488049769
DEC,2020,08035,Extortion/Blackmail,0,1,354763,0.28187832440248844
DEC,2020,08035,Extortion/Blackmail,1,0,354763,0.0
DEC,2020,08035,Fraud Offenses,0,774,354763,218.17382308752602
DEC,2020,08035,Fraud Offenses,1,1,354763,0.28187832440248844
DEC,2020,08035,Kidnapping/Abduction,1,5,354763,1.409391622012442
DEC,2020,08035,Larceny/Theft Offenses,0,390,354763,109.93254651697048
DEC,2020,08035,Larceny/Theft Offenses,1,22,354763,6.201323136854746
DEC,2020,08035,Motor Vehicle Theft,0,53,354763,14.939551193331887
DEC,2020,08035,Motor Vehicle Theft,1,1,354763,0.28187832440248844
DEC,2020,08035,Pornography/Obscene Material,0,2,354763,0.5637566488049769
DEC,2020,08035,Robbery,1,8,354763,2.2550265952199076
DEC,2020,08035,Sex Offenses,1,13,354763,3.6644182172323494
DEC,2020,08035,"Sex Offenses, Non-forcible",1,1,354763,0.28187832440248844
DEC,2020,08035,Stolen Property Offenses,0,1,354763,0.28187832440248844
DEC,2020,08035,Weapon Law Violations,0,9,354763,2.536904919622396
DEC,2020,08035,Weapon Law Violations,1,1,354763,0.28187832440248844
DEC,2020,08059,Animal Cruelty,1,23,537346,4.2802961220517135
DEC,2020,08059,Arson,1,2,537346,0.3721996627871055
DEC,2020,08059,Assault Offenses,1,187,537346,34.80066847059437
DEC,2020,08059,Burglary/Breaking & Entering,1,193,537346,35.917267458955685
DEC,2020,08059,Counterfeiting/Forgery,0,26,537346,4.8385956162323716
DEC,2020,08059,Destruction/Damage/Vandalism of Property,0,259,537346,48.19985633093016
DEC,2020,08059,Destruction/Damage/Vandalism of Property,1,17,537346,3.163697133690397
DEC,2020,08059,Drug/Narcotic Offenses,0,110,537346,20.4709814532908
DEC,2020,08059,Drug/Narcotic Offenses,1,4,537346,0.744399325574211
DEC,2020,08059,Embezzlement,0,2,537346,0.3721996627871055
DEC,2020,08059,Fraud Offenses,0,575,537346,107.00740305129284
DEC,2020,08059,Fraud Offenses,1,0,537346,0.0
DEC,2020,08059,Homicide Offenses,1,2,537346,0.3721996627871055
DEC,2020,08059,Kidnapping/Abduction,1,7,537346,1.3026988197548692
DEC,2020,08059,Larceny/Theft Offenses,0,990,537346,184.23883307961722
DEC,2020,08059,Larceny/Theft Offenses,1,6,537346,1.1165989883613165
DEC,2020,08059,Motor Vehicle Theft,0,249,537346,46.33885801699464
DEC,2020,08059,Motor Vehicle Theft,1,1,537346,0.18609983139355274
DEC,2020,08059,Pornography/Obscene Material,0,1,537346,0.18609983139355274
DEC,2020,08059,Prostitution Offenses,0,0,537346,0.0
DEC,2020,08059,Robbery,1,34,537346,6.327394267380794
DEC,2020,08059,Sex Offenses,1,11,537346,2.0470981453290804
DEC,2020,08059,Stolen Property Offenses,0,52,537346,9.677191232464743
DEC,2020,08059,Stolen Property Offenses,1,1,537346,0.18609983139355274
DEC,2020,08059,Weapon Law Violations,0,35,537346,6.5134940987743475
DEC,2020,08059,Weapon Law Violations,1,2,537346,0.3721996627871055
FEB,2019,08001,Animal Cruelty,1,26,466854,5.569192938263354
FEB,2019,08001,Arson,1,8,466854,1.7135978271579553
FEB,2019,08001,Assault Offenses,1,306,466854,65.5451168887918
FEB,2019,08001,Burglary/Breaking & Entering,1,101,466854,21.634172567869182
FEB,2019,08001,Counterfeiting/Forgery,0,43,466854,9.210588320974008
FEB,2019,08001,Destruction/Damage/Vandalism of Property,0,208,466854,44.553543506106834
FEB,2019,08001,Destruction/Damage/Vandalism of Property,1,20,466854,4.283994567894888
FEB,2019,08001,Drug/Narcotic Offenses,0,247,466854,52.90733291350186
FEB,2019,08001,Drug/Narcotic Offenses,1,5,466854,1.070998641973722
FEB,2019,08001,Embezzlement,0,3,466854,0.6425991851842332
FEB,2019,08001,Extortion/Blackmail,0,2,466854,0.4283994567894888
FEB,2019,08001,Extortion/Blackmail,1,0,466854,0.0
FEB,2019,08001,Fraud Offenses,0,135,466854,28.916963333290493
FEB,2019,08001,Fraud Offenses,1,1,466854,0.2141997283947444
FEB,2019,08001,Homicide Offenses,1,2,466854,0.4283994567894888
FEB,2019,08001,Human Trafficking,1,1,466854,0.2141997283947444
FEB,2019,08001,Kidnapping/Abduction,1,7,466854,1.4993980987632107
FEB,2019,08001,Larceny/Theft Offenses,0,758,466854,162.36339412321624
FEB,2019,08001,Larceny/Theft Offenses,1,10,466854,2.141997283947444
FEB,2019,08001,Motor Vehicle Theft,0,207,466854,44.33934377771209
FEB,2019,08001,Motor Vehicle Theft,1,2,466854,0.4283994567894888
FEB,2019,08001,Pornography/Obscene Material,0,8,466854,1.7135978271579553
FEB,2019,08001,Robbery,1,25,466854,5.35499320986861
FEB,2019,08001,Sex Offenses,1,57,466854,12.20938451850043
FEB,2019,08001,"Sex Offenses, Non-forcible",1,4,466854,0.8567989135789776
